id,original_language,title,popularity,release_date,vote_average,vote_count,weighted_rating
16558,EN,Duplicity,16.998,2009-03-18,5.9,770,4543.0
18502,EN,The Stuff,12.437,1985-06-14,5.894,440,2593.36
9982,EN,Chicken Little,55.598,2005-11-04,5.894,3848,22680.112
9448,EN,The Big Hit,20.004,1998-04-24,5.9,410,2419.0
1995,EN,Lara Croft: Tomb Raider,49.105,2001-06-11,5.894,5979,35240.226
208763,RU,Forbidden Empire,21.931,2014-01-30,5.893,305,1797.365
27414,EN,"Silent Night, Deadly Night",13.939,1984-11-09,5.89,351,2067.39
20414,IT,"Grande, grosso e Verdone",8.386,2008-03-07,5.893,377,2221.661
500922,EN,A Score to Settle,18.14,2019-08-01,5.892,479,2822.268
439079,EN,The Nun,77.943,2018-09-05,5.892,6569,38704.548
38541,EN,The Divide,15.7,2012-01-13,5.892,631,3717.8520000000003
9825,EN,Lake Placid,21.843,1999-07-15,5.892,1093,6439.956
2687,EN,Memoirs of an Invisible Man,13.749,1992-02-28,5.892,558,3287.7360000000003
2310,EN,Beowulf,35.668,2007-11-05,5.893,2769,16317.716999999999
390584,EN,King Cobra,17.076,2016-10-21,5.9,464,2737.6000000000004
167032,EN,Curse of Chucky,38.74,2013-10-08,5.89,1525,8982.25
13067,EN,In the Land of Women,17.152,2007-04-20,5.89,476,2803.64
2084,EN,Birthday Girl,19.975,2001-09-06,5.9,391,2306.9
649087,SV,Red Dot,18.219,2021-02-11,5.889,682,4016.2980000000002
57331,FR,Largo Winch II,15.892,2011-02-16,5.889,343,2019.9270000000001
206296,EN,The Last Five Years,8.352,2014-11-03,5.9,335,1976.5000000000002
64639,EN,Straw Dogs,13.534,2011-09-16,5.887,542,3190.754
14140,EN,Herbie Goes to Monte Carlo,31.282,1977-06-24,5.887,310,1824.9699999999998
11157,EN,She-Devil,17.386,1989-12-08,5.887,372,2189.964
10495,EN,The Karate Kid Part III,31.772,1989-06-16,5.887,1563,9201.381
10379,EN,Drop Dead Fred,12.178,1991-04-19,5.887,359,2113.433
9767,EN,The Break-Up,27.053,2006-06-01,5.888,2627,15467.776
54540,EN,Beverly Hills Chihuahua 2,15.07,2011-02-01,5.9,381,2247.9
9417,EN,Wrongfully Accused,15.893,1998-07-23,5.886,416,2448.576
5137,EN,Sky Captain and the World of Tomorrow,15.583,2004-09-17,5.9,1221,7203.900000000001
429460,EN,Muse,12.158,2017-11-09,5.885,342,2012.6699999999998
216015,EN,Fifty Shades of Grey,117.708,2015-02-11,5.885,11620,68383.7
72571,EN,Paranormal Activity 3,28.159,2011-10-19,5.885,2139,12588.015
513409,EN,Earthquake Bird,13.017,2019-11-01,5.884,426,2506.5840000000003
277547,EN,Playing It Cool,25.694,2014-09-26,5.884,737,4336.508
16113,EN,The Delta Force,30.884,1986-02-14,5.884,409,2406.556
169219,EN,The Dyatlov Pass Incident,18.448,2013-02-27,5.883,638,3753.354
89492,EN,This Is 40,24.775,2012-12-20,5.9,2120,12508.0
11648,EN,Must Love Dogs,18.566,2005-07-21,5.883,453,2664.999
9582,EN,A Guy Thing,15.59,2003-01-17,5.883,330,1941.39
505436,FR,Serial (Bad) Weddings 2,24.44,2019-01-30,5.882,1245,7323.089999999999
476764,EN,The Front Runner,17.009,2018-11-06,5.9,346,2041.4
283445,EN,Sinister 2,29.427,2015-08-19,5.882,2079,12228.678
238603,EN,Earth to Echo,12.354,2014-06-14,5.881,571,3358.051
671039,FR,Rogue City,16.784,2020-10-30,5.88,578,3398.64
419522,IT,Ignorance Is Bliss,8.79,2017-02-23,5.88,442,2598.96
27583,EN,Greenberg,12.763,2010-03-26,5.879,548,3221.6919999999996
2636,EN,The Specialist,29.124,1994-10-07,5.879,1269,7460.450999999999
53399,IT,The Solitude of Prime Numbers,8.769,2010-09-10,5.878,380,2233.64
37707,EN,Splice,41.897,2010-06-03,5.878,2202,12943.356
395458,EN,Suburbicon,28.367,2017-10-26,5.877,1663,9773.451
340022,EN,Gringo,19.852,2018-03-08,5.877,722,4243.1939999999995
20829,EN,Funny People,20.818,2009-07-30,5.877,1260,7405.0199999999995
18476,EN,Horsemen,14.189,2009-02-06,5.877,539,3167.703
457962,EN,Shimmer Lake,11.36,2017-06-09,5.876,411,2415.036
241843,EN,Cooties,24.462,2014-10-10,5.876,727,4271.852
15019,EN,I Could Never Be Your Woman,16.346,2007-05-11,5.876,411,2415.036
740925,EN,No One Gets Out Alive,21.919,2021-09-29,5.878,620,3644.36
418437,EN,Unforgettable,17.222,2017-03-06,5.875,624,3666.0
284289,EN,Beyond the Reach,22.485,2014-09-06,5.875,353,2073.875
228973,EN,Backcountry,17.748,2015-03-20,5.875,603,3542.625
79697,EN,Butter,9.443,2012-10-05,5.875,389,2285.375
50022,EN,Super Troopers 2,14.923,2018-04-19,5.875,453,2661.375
346672,EN,Underworld: Blood Wars,50.159,2016-11-24,5.9,3605,21269.5
175574,EN,Free Birds,21.647,2013-10-30,5.874,760,4464.24
62838,EN,New Year's Eve,19.739,2011-12-08,5.874,2095,12306.029999999999
97020,EN,RoboCop,43.518,2014-01-30,5.873,5404,31737.692000000003
45772,EN,Gnomeo & Juliet,30.073,2011-01-13,5.873,1915,11246.795
23514,EN,The Rum Diary,17.079,2011-10-13,5.872,1203,7064.016
306,EN,Beverly Hills Cop III,42.961,1994-05-24,5.9,1846,10891.400000000001
793723,FR,Sentinelle,16.182,2021-03-05,5.872,579,3399.888
340945,EN,USS Indianapolis: Men of Courage,20.325,2016-09-22,5.872,588,3452.736
150202,EN,The Haunting in Connecticut 2: Ghosts of Georgia,24.183,2013-02-01,5.872,500,2936.0
17134,EN,12 Rounds,20.225,2009-03-19,5.872,755,4433.36
9530,EN,RV,26.994,2006-04-28,5.872,1647,9671.184
133698,FR,A Perfect Plan,10.999,2012-10-29,5.871,603,3540.213
14138,EN,Black Water,24.716,2007-06-01,5.871,329,1931.5590000000002
12596,EN,Pushing Tin,21.78,1999-04-23,5.871,383,2248.5930000000003
11187,EN,Child's Play 3,44.477,1991-08-30,5.869,1541,9044.128999999999
6439,EN,Racing Stripes,23.347,2005-01-06,5.9,598,3528.2000000000003
437626,EN,Stockholm,16.951,2019-04-12,5.868,371,2177.0280000000002
59965,EN,Abduction,28.12,2011-09-22,5.867,2840,16662.28
25643,EN,Love Happens,12.86,2009-09-18,5.9,649,3829.1000000000004
829557,PL,365 Days: This Day,146.486,2022-04-27,5.866,1467,8605.421999999999
440708,IT,Mom or Dad?,7.943,2017-02-14,5.9,625,3687.5
335791,EN,When the Bough Breaks,21.644,2016-09-09,5.9,384,2265.6000000000004
147441,EN,Exodus: Gods and Kings,66.602,2014-12-03,5.866,4473,26238.618
36648,EN,Blade: Trinity,51.549,2004-12-08,5.9,3815,22508.5
9678,EN,Little Nicky,31.755,2000-11-10,5.866,1774,10406.284
52077,FR,Nothing to Declare,12.594,2010-12-20,5.863,1084,6355.492
18457,FR,Dead Weight,9.655,2002-04-10,5.9,360,2124.0
9907,EN,Barnyard,44.709,2006-08-04,5.9,1062,6265.8
7978,EN,The Wolfman,26.753,2010-02-10,5.9,1949,11499.1
109431,EN,Identity Thief,30.388,2013-02-07,5.862,3278,19215.636
87567,EN,The Big Wedding,15.107,2013-04-25,5.862,1137,6665.094
517412,EN,Tesla,15.059,2020-08-14,5.861,320,1875.52
38961,EN,Tamara Drewe,18.943,2010-07-14,5.9,427,2519.3
10061,EN,Escape from L.A.,21.832,1996-08-09,5.861,1395,8176.094999999999
8398,EN,The Hitcher,18.285,2007-01-19,5.859,901,5278.959
23172,EN,The Spy Next Door,26.423,2010-01-15,5.9,1272,7504.8
650783,EN,The Comeback Trail,15.78,2020-11-12,5.859,302,1769.418
432618,FR,Coexister,12.334,2017-10-11,5.859,379,2220.561
383785,ZH,Kung Fu Yoga,21.745,2017-01-27,5.859,369,2161.971
35626,EN,Return to Sleepaway Camp,10.581,2008-11-04,5.859,311,1822.149
16866,EN,Planet 51,25.832,2009-11-19,5.9,1989,11735.1
509874,EN,Lying and Stealing,22.007,2019-07-12,5.858,346,2026.868
238215,EN,The Cobbler,28.187,2014-09-11,5.858,1632,9560.256
28597,EN,Problem Child 2,23.707,1991-07-03,5.858,592,3467.9359999999997
22894,EN,Legion,53.964,2010-01-21,5.858,2550,14937.9
14211,EN,Prey,35.006,2007-05-18,5.858,366,2144.028
9988,EN,Beerfest,19.692,2006-08-25,5.9,528,3115.2000000000003
679989,FR,Simply Black,10.844,2020-07-08,5.857,405,2372.085
315319,IT,We Accept Miracles,7.476,2015-01-02,5.857,424,2483.368
9957,EN,The Benchwarmers,17.673,2006-04-07,5.9,847,4997.3
334538,EN,Into the Forest,14.005,2016-06-03,5.856,655,3835.68
44833,EN,Battleship,53.549,2012-04-11,5.856,5423,31757.088
780154,PL,All My Friends Are Dead,12.446,2020-12-28,5.9,335,1976.5000000000002
418078,EN,It Comes at Night,26.402,2017-06-09,5.855,2317,13566.035000000002
412546,EN,Antrum,18.408,2018-10-14,5.855,303,1774.065
27573,EN,The Bounty Hunter,15.243,2010-03-16,5.854,2804,16414.616
16061,JA,Tokyo Gore Police,17.485,2008-10-04,5.855,303,1774.065
10131,EN,A Nightmare on Elm Street 4: The Dream Master,33.525,1988-08-19,5.9,1376,8118.400000000001
461053,EN,S.W.A.T.: Under Siege,31.648,2017-08-01,5.854,361,2113.294
19286,EN,Leprechaun 3,22.322,1995-06-27,5.854,308,1803.032
2022,EN,Mr. Deeds,30.721,2002-06-28,5.854,2205,12908.07
348060,FR,Antigang,19.231,2015-08-19,5.851,336,1965.936
262543,EN,Automata,27.185,2014-10-09,5.851,1618,9466.918
20606,EN,Doghouse,12.311,2009-06-11,5.858,351,2056.158
15379,EN,Missing in Action,19.952,1984-11-16,5.9,474,2796.6000000000004
9312,EN,Mortal Kombat,32.388,1995-08-18,5.9,2234,13180.6
11630,EN,3 Men and a Little Lady,18.277,1990-11-21,5.8,515,2987.0
77987,EN,Only God Forgives,18.529,2013-05-30,5.8,2377,13786.6
503,EN,Poseidon,32.203,2006-05-10,5.849,2105,12312.145
521935,EN,Cam,19.156,2018-10-01,5.848,1445,8450.36
256474,EN,In the Blood,14.271,2014-04-04,5.8,346,2006.8
101173,EN,Coriolanus,15.218,2011-02-14,5.851,439,2568.589
28941,EN,Chopping Mall,13.03,1986-03-21,5.848,345,2017.56
44982,EN,13,17.209,2010-03-12,5.847,792,4630.8240000000005
6723,EN,The Rookie,15.498,1990-12-07,5.847,531,3104.757
291264,EN,The Family Fang,9.47,2016-04-16,5.846,315,1841.49
12277,EN,Undercover Brother,17.46,2002-05-31,5.8,368,2134.4
2144,EN,One Night at McCool's,11.302,2001-04-19,5.8,332,1925.6
249070,EN,Hitman: Agent 47,42.51,2015-08-20,5.844,2972,17368.368000000002
69778,EN,A Good Old Fashioned Orgy,17.102,2011-09-02,5.844,314,1835.016
14161,EN,2012,70.909,2009-10-10,5.844,11809,69011.796
9491,EN,Blue Steel,16.776,1990-03-16,5.8,390,2262.0
11851,EN,The Presidio,14.809,1988-06-10,5.843,324,1893.132
10317,EN,Our Brand Is Crisis,13.955,2015-09-11,5.8,485,2813.0
9728,EN,Friday the 13th Part III,37.091,1982-08-13,5.8,1348,7818.4
487702,EN,F*&% the Prom,9.07,2017-12-05,5.842,409,2389.3779999999997
11074,EN,Striking Distance,18.043,1993-09-17,5.842,794,4638.548
192149,EN,The Two Faces of January,9.663,2014-05-16,5.841,660,3855.06
81005,EN,Jack the Giant Slayer,47.519,2013-02-27,5.841,4836,28247.076
72207,EN,The Five-Year Engagement,15.428,2012-04-27,5.841,1298,7581.618
12139,EN,Dennis the Menace,39.686,1993-06-24,5.841,1436,8387.676
461992,EN,Hostile,16.857,2018-03-08,5.84,353,2061.52
270010,EN,A Hologram for the King,12.484,2016-04-22,5.84,1116,6517.44
13690,EN,Open Season 2,43.606,2008-09-24,5.839,1195,6977.6050000000005
9980,EN,Maximum Overdrive,18.345,1986-07-25,5.84,730,4263.2
5,EN,Four Rooms,21.166,1995-12-09,5.841,2605,15215.805
489064,EN,3 from Hell,17.737,2019-09-16,5.839,463,2703.4570000000003
93828,EN,Welcome to the Punch,16.185,2013-03-15,5.839,638,3725.282
1691,EN,Hostel: Part II,26.57,2007-06-07,5.839,1971,11508.669000000002
11870,EN,Big Fat Liar,20.279,2002-02-08,5.837,788,4599.556
4442,EN,The Brothers Grimm,27.433,2005-08-26,5.837,2693,15719.041
433627,EN,7 Days in Entebbe,17.998,2018-03-15,5.836,405,2363.58
152259,EN,Phantom,17.784,2013-01-03,5.8,312,1809.6
49524,EN,R.I.P.D.,44.578,2013-07-18,5.836,3922,22888.792
12138,EN,3000 Miles to Graceland,22.4,2001-02-23,5.836,625,3647.5
3512,EN,Under Siege 2: Dark Territory,31.46,1995-07-13,5.832,890,5190.48
675327,EN,Shadow in the Cloud,23.436,2020-12-31,5.835,948,5531.58
661791,ES,La Abuela (The Grandmother),18.769,2022-01-28,5.835,437,2549.895
429202,EN,Vox Lux,16.023,2018-09-07,5.8,464,2691.2
71679,EN,Resident Evil: Retribution,4.335,2012-09-12,5.834,3927,22910.118
14536,EN,New in Town,18.057,2009-01-30,5.831,472,2752.232
768334,IT,A Classic Horror Story,16.212,2021-07-01,5.833,925,5395.525000000001
342878,FR,One Wild Moment,21.044,2015-06-24,5.833,1006,5867.9980000000005
214030,EN,Fading Gigolo,16.336,2013-09-07,5.833,570,3324.81
174751,EN,Jane Got a Gun,16.533,2015-12-31,5.833,797,4648.901
34803,EN,Death at a Funeral,26.572,2010-04-15,5.833,954,5564.682
4327,EN,Charlie's Angels,30.208,2000-11-02,5.8,4073,23623.399999999998
192134,EN,Dom Hemingway,14.241,2013-11-14,5.832,494,2881.008
12096,EN,The Pink Panther,36.457,2006-02-10,5.832,1890,11022.48
12569,EN,Extract,21.154,2009-09-03,5.831,583,3399.4730000000004
492621,EN,The Midnight Man,9.988,2016-09-30,5.83,409,2384.4700000000003
157823,EN,Night Moves,18.605,2014-04-23,5.83,321,1871.43
30618,EN,Bunraku,16.892,2010-09-01,5.83,308,1795.64
14223,EN,Wind Chill,26.862,2007-04-27,5.83,455,2652.65
11517,EN,Money Train,22.573,1995-11-21,5.83,742,4325.86
10596,EN,Replicant,14.883,2001-05-11,5.8,464,2691.2
323676,EN,The Boss,19.128,2016-04-07,5.8,1307,7580.599999999999
77953,EN,The Campaign,18.493,2012-08-09,5.8,1706,9894.8
244761,EN,The Captive,24.154,2014-09-05,5.83,1076,6273.08
240916,EN,Reasonable Doubt,12.035,2014-01-17,5.828,547,3187.916
156717,EN,Death Race: Inferno,36.01,2013-01-04,5.828,739,4306.892
84105,EN,Frenemies,16.769,2012-01-13,5.828,425,2476.9
9396,EN,Crocodile Dundee II,22.401,1988-05-19,5.828,1075,6265.1
1961,EN,My Name Is Bruce,9.287,2007-10-01,5.828,326,1899.928
502416,EN,Ma,38.233,2019-05-29,5.827,2156,12563.012
377275,FR,In Bed with Victoria,8.328,2016-09-14,5.827,471,2744.517
353979,EN,Pet,10.056,2016-09-24,5.827,642,3740.934
70706,EN,Very Good Girls,15.179,2013-01-22,5.827,418,2435.686
56906,EN,Husk,12.765,2011-01-28,5.827,323,1882.121
9570,EN,The Black Hole,11.706,1979-12-18,5.827,471,2744.517
250349,FR,Barbecue,6.502,2014-04-30,5.826,680,3961.68
107811,EN,21 & Over,21.52,2013-03-01,5.826,1494,8704.044
539885,EN,Ava,35.731,2020-07-02,5.8,2532,14685.6
320316,IT,Italiano medio,5.952,2015-01-29,5.825,475,2766.875
114478,EN,Starship Troopers: Invasion,22.671,2012-08-28,5.825,379,2207.675
51620,EN,Death Race 2,38.371,2010-11-12,5.825,1073,6250.225
37414,EN,The Killer Inside Me,14.546,2010-02-19,5.824,561,3267.264
17127,EN,The Object of My Affection,12.716,1998-04-17,5.8,304,1763.2
10599,IT,Pinocchio,15.096,2002-10-11,5.824,749,4362.1759999999995
9030,EN,The Eye,14.911,2008-02-01,5.8,1016,5892.8
325133,EN,Neighbors 2: Sorority Rising,26.178,2016-05-04,5.823,4345,25300.935
19904,EN,The Stepfather,21.758,2009-10-16,5.823,848,4937.904
13555,EN,The Funhouse,29.121,1981-03-13,5.823,379,2206.9170000000004
704673,EN,Trigger Warning,156.864,2024-06-20,5.821,410,2386.6099999999997
3682,EN,54,14.603,1998-08-28,5.821,462,2689.3019999999997
1450,EN,Blood: The Last Vampire,23.631,2009-04-02,5.821,366,2130.486
9824,EN,Mystery Men,16.221,1999-08-06,5.8,804,4663.2
9413,EN,Picture Perfect,21.188,1997-08-01,5.82,411,2392.02
438650,EN,Cold Pursuit,47.785,2019-02-07,5.819,2531,14727.889
60049,IT,Come tu mi vuoi,6.243,2007-10-09,5.819,548,3188.812
9600,EN,Big Momma's House,31.523,2000-05-31,5.819,2263,13168.396999999999
772515,ES,Huesera: The Bone Woman,20.896,2023-02-10,5.817,311,1809.087
411873,EN,The Little Hours,21.965,2017-06-30,5.8,553,3207.4
325848,FR,The Parisian Bitch,7.124,2015-04-29,5.8,468,2714.4
24418,EN,Cirque du Freak: The Vampire's Assistant,33.845,2009-10-23,5.815,1060,6163.900000000001
13836,EN,Race to Witch Mountain,28.309,2009-03-12,5.815,1676,9745.94
4942,EN,Leatherheads,14.687,2008-03-24,5.815,438,2546.9700000000003
663866,EN,Censor,15.606,2021-06-11,5.814,357,2075.598
41665,IT,Fantozzi in Heaven,7.939,1993-12-21,5.814,362,2104.668
13056,EN,Punisher: War Zone,42.63,2008-12-05,5.814,1117,6494.238
9754,EN,Firewall,13.643,2006-02-08,5.8,924,5359.2
2099,EN,Raw Deal,20.249,1986-06-06,5.814,764,4441.896
737568,EN,The Doorman,22.81,2020-10-01,5.8,404,2343.2
11519,EN,1941,19.755,1979-12-14,5.813,595,3458.7349999999997
9070,EN,Mighty Morphin Power Rangers: The Movie,22.05,1995-06-30,5.813,681,3958.653
305932,EN,Expelled,6.584,2014-12-12,5.812,445,2586.34
739413,EN,Mother/Android,18.526,2021-12-17,5.811,734,4265.274
422715,RU,The Bride,12.116,2017-01-19,5.8,347,2012.6
190469,EN,Redirected,12.859,2014-01-10,5.811,357,2074.527
10768,EN,The Final Conflict,23.368,1981-03-20,5.811,551,3201.861
8836,EN,The X Files: I Want to Believe,20.993,2008-07-24,5.81,1468,8529.08
299551,EN,The Atticus Institute,13.826,2015-01-20,5.809,314,1824.026
11258,EN,Hard Rain,22.999,1998-01-16,5.809,695,4037.255
11141,EN,Laws of Attraction,13.799,2004-04-04,5.809,410,2381.69
423087,EN,6 Below: Miracle on the Mountain,16.035,2017-10-12,5.808,351,2038.608
393345,EN,Cult of Chucky,50.216,2017-10-12,5.808,1256,7294.848
354861,EN,Father Figures,14.957,2017-12-21,5.8,613,3555.4
61630,IT,Suddenly Heaven,7.267,2003-12-19,5.808,347,2015.376
58547,EN,10 Years,10.408,2012-09-14,5.808,530,3078.24
23367,EN,Bandslam,17.024,2009-08-06,5.808,448,2601.984
14906,EN,Saludos Amigos,20.213,1942-08-24,5.808,448,2601.984
619979,EN,Deep Water,58.994,2022-03-18,5.807,1331,7729.117
539537,EN,Fantasy Island,29.431,2020-02-12,5.807,2408,13983.256000000001
359412,EN,Marauders,23.167,2016-07-01,5.807,636,3693.2520000000004
6877,EN,Failure to Launch,28.269,2006-03-10,5.807,1605,9320.235
9384,EN,Starsky & Hutch,19.973,2004-03-05,5.806,2258,13109.948
6477,EN,Alvin and the Chipmunks,44.097,2007-12-13,5.806,4359,25308.354
5375,EN,Fred Claus,23.449,2007-11-09,5.806,823,4778.338
622420,EN,The Jack in the Box,24.623,2019-11-09,5.805,406,2356.83
323368,EN,Hangman,11.279,2017-12-22,5.805,573,3326.265
11856,EN,Air America,16.329,1990-08-10,5.808,569,3304.752
8457,EN,Drillbit Taylor,18.579,2008-02-04,5.805,999,5799.195
271718,EN,Trainwreck,32.851,2015-07-17,5.8,2543,14749.4
60281,EN,To the Wonder,12.145,2013-02-22,5.8,474,2749.2
26953,EN,Puppet Master,13.243,1989-10-12,5.804,335,1944.3400000000001
10733,EN,The Alamo,15.083,2004-04-07,5.804,322,1868.8880000000001
9099,EN,Sgt. Bilko,12.06,1996-03-29,5.804,342,1984.968
413992,EN,Sweet Virginia,12.497,2017-11-17,5.803,300,1740.9
74777,EN,Absentia,9.218,2011-03-03,5.803,332,1926.596
10069,EN,Stay Alive,22.65,2006-03-24,5.803,731,4241.993
9932,EN,Analyze That,17.841,2002-12-06,5.803,1211,7027.433
8849,EN,Alfie,15.564,2004-10-22,5.803,781,4532.143
595743,EN,SAS: Red Notice,29.884,2021-08-11,5.802,517,2999.634
403119,EN,47 Meters Down,28.44,2017-05-25,5.802,2691,15613.181999999999
52451,EN,The Three Musketeers,35.019,2011-08-31,5.802,2591,15032.981999999998
87428,EN,That's My Boy,46.266,2012-06-14,5.801,1908,11068.308
11806,EN,Beethoven,28.425,1992-04-03,5.8,2030,11774.0
9341,EN,The Core,40.116,2003-03-28,5.8,1838,10660.4
4248,EN,Scary Movie 2,59.11,2001-07-04,5.8,4548,26378.399999999998
9482,EN,Judge Dredd,45.244,1995-06-30,5.799,2436,14126.364000000001
377264,EN,Morgan,23.484,2016-09-01,5.798,1450,8407.1
10054,EN,Spy Kids,32.937,2001-03-18,5.798,3372,19550.856
9095,EN,Mary Reilly,13.17,1996-02-23,5.798,310,1797.38
82505,EN,House at the End of the Street,25.491,2012-09-21,5.797,1772,10272.284
615469,EN,Spiderhead,21.975,2022-06-17,5.796,1499,8688.204
451877,EN,I Think We're Alone Now,11.82,2018-09-14,5.796,384,2225.664
12118,EN,Police Academy 3: Back in Training,33.415,1986-03-20,5.796,1186,6874.0560000000005
621707,EN,The Vigil,8.427,2020-07-01,5.795,382,2213.69
456165,FR,Family Is Family,12.467,2018-02-28,5.795,710,4114.45
368940,DE,Robinson Crusoe,21.29,2016-02-04,5.795,324,1877.58
334536,EN,The Blackcoat's Daughter,16.352,2017-03-31,5.795,633,3668.235
12193,EN,Four Christmases,23.113,2008-11-26,5.8,1111,6443.8
485942,JA,Batman Ninja,19.892,2018-06-15,5.8,831,4819.8
38321,EN,Priest,33.571,2011-05-05,5.793,2217,12843.081
10406,EN,Encino Man,20.893,1992-05-22,5.793,635,3678.5550000000003
18896,FR,The French Kissers,8.394,2009-06-10,5.792,424,2455.808
256569,EN,Trespass Against Us,12.791,2016-10-14,5.791,318,1841.538
7183,EN,Perfect Stranger,19.517,2007-04-11,5.8,908,5266.4
42949,FR,Arthur 3: The War of the Two Worlds,25.574,2010-08-22,5.79,1509,8737.11
10172,EN,Are We Done Yet?,20.286,2007-04-04,5.79,604,3497.16
826749,EN,Fortress,25.143,2021-12-17,5.789,329,1904.581
57157,EN,Young Adult,23.233,2011-11-11,5.8,1217,7058.599999999999
10014,EN,A Nightmare on Elm Street Part 2: Freddy's Revenge,47.71,1985-11-01,5.788,1815,10505.220000000001
11632,EN,Vanity Fair,14.355,2004-09-01,5.8,331,1919.8
11397,EN,Not Another Teen Movie,46.358,2001-12-07,5.785,2022,11697.27
10035,EN,100 Girls,22.926,2000-09-01,5.787,443,2563.641
9738,EN,Fantastic Four,63.758,2005-06-29,5.787,9172,53078.364
81836,EN,To Rome with Love,14.098,2012-04-20,5.786,1969,11392.634
73499,EN,The Double,11.531,2011-10-27,5.786,639,3697.254
661930,FR,The Swarm,7.861,2021-04-09,5.784,454,2625.9359999999997
45650,EN,The Hole,15.307,2009-09-09,5.784,707,4089.288
550385,EN,Christmas with a View,10.352,2018-11-01,5.8,302,1751.6
10829,EN,Tremors 3: Back to Perfection,28.574,2001-10-02,5.8,614,3561.2
333663,EN,War on Everyone,17.32,2016-10-07,5.782,406,2347.492
6641,EN,Love and Other Disasters,10.614,2006-09-09,5.781,318,1838.358
275601,EN,Ricki and the Flash,12.042,2015-07-10,5.78,693,4005.54
332704,EN,Backtrack,10.01,2015-07-25,5.779,357,2063.103
45657,EN,The Ward,14.642,2010-09-13,5.8,1179,6838.2
13505,EN,The Perfect Score,27.298,2004-01-30,5.779,453,2617.887
10862,EN,Bounce,11.872,2000-11-15,5.779,376,2172.904
9981,EN,Kicking & Screaming,20.284,2005-05-13,5.779,615,3554.085
85038,IT,Welcome to the North,8.77,2012-01-18,5.778,1285,7424.73
3603,EN,Black Sheep,15.963,2007-03-29,5.778,734,4241.052
10092,EN,Cry_Wolf,14.338,2005-09-16,5.777,526,3038.702
489929,EN,Destination Wedding,18.629,2018-08-02,5.776,736,4251.1359999999995
46261,EN,Don't Be Afraid of the Dark,18.23,2010-11-06,5.776,1016,5868.416
44943,EN,Battle: Los Angeles,31.841,2011-03-08,5.777,3350,19352.95
1408,EN,Cutthroat Island,34.22,1995-12-22,5.776,532,3072.832
575322,EN,Project 'Gemini',41.767,2022-01-06,5.775,416,2402.4
14869,EN,G.I. Joe: The Rise of Cobra,57.562,2009-08-03,5.775,4535,26189.625
12090,EN,Just Married,25.122,2003-01-08,5.775,1327,7663.425
560204,EN,Arkansas,14.203,2020-05-05,5.774,305,1761.07
499726,FR,MILF,47.905,2018-05-02,5.774,541,3123.734
